file_name,book,chapter,question
shmuela1_3,שמואל א',,"חנה בתפילתה, מבקשת שה' יעניש את הרשעים"
shmuela1_3,שמואל א',,חנה בתפילתה מבקשת שה' יתן כוח למלך ישראל
shmuela1_3,שמואל א',,אלקנה גר ברמתיים צופים
shmuela1_3,שמואל א',,"בני עלי היו בנים טובים, עבדו כהלכה במקדש בשילה"
shmuela1_3,שמואל א',,חנה עשתה לשמואל מעיל קטן בצעירותו
shmuela1_3,שמואל א',,לחנה נולדו 3 בנים  ו  2 בנות
shmuela1_3,שמואל א',,עלי לא העניש את בניו על מעשיהם
shmuela1_3,שמואל א',,"איש האלוקים ניבא, שלא יהיה זקן בבית עלי (כולם ימותו צעירים)"
shmuela1_3,שמואל א',,"האות שדבר ה' על בית עלי יקום, שני בניו ימותו ביום אחד"
shmuela1_3,שמואל א',,"בפרק ג' , יש היתגלות ראשונה של ה' לשמואל"
shmuela1_3,שמואל א',,"ה' קרא  לשמואל, והוא חשב שעלי קורא לו"
shmuela1_3,שמואל א',,בפעם השנייה שה' קרא לשמואל הוא אמר: 'דבר כי שומע עבדך'
shmuela1_3,שמואל א',,הנבואה ששומע שמואל הינה על בית עלי
shmuela1_3,שמואל א',,שמואל שמח לספר לעלי את דבר ה'
shmuela1_3,שמואל א',,"'ה' הוא הטוב בעיניו יעשה' , היתה תגובת עלי לנבואת שמואל"
shmuela1_3,שמואל א',,עם ישראל הכיר בשמואל שהוא נביא לה'
bereshit37,בראשית פרק לז,בראשית פרק לז,המעשה ביוסף מתחיל כשהוא בן 17
bereshit37,בראשית פרק לז,בראשית פרק לז,יוסף התחבר אל בני השפחות : גד אשר דן ונפתלי
bereshit37,בראשית פרק לז,בראשית פרק לז,"הביטוי לאהבת יעקב את יוסף, היתה כתונת פסים"
bereshit37,בראשית פרק לז,בראשית פרק לז,"האחים של יוסף לא היו צבועים, לכן, לא דיברו איתו"
bereshit37,בראשית פרק לז,בראשית פרק לז,החלום הראשון של יוסף היה על השמש הירח ו 11 כוכבים שמשתחוים לו
bereshit37,בראשית פרק לז,בראשית פרק לז,את החלום השני סיפר יוסף רק לאחיו
bereshit37,בראשית פרק לז,בראשית פרק לז,חלומו של יוסף היה מושלם מבחינה נבואית
bereshit37,בראשית פרק לז,בראשית פרק לז,"האחים יצאו עם העדרים , לשכם"
bereshit37,בראשית פרק לז,בראשית פרק לז,יוסף חיפש את אחיו בחברון
bereshit37,בראשית פרק לז,בראשית פרק לז,"יוסף מצא את אחיו בדותן , בעזרת ""איש"""
bereshit37,בראשית פרק לז,בראשית פרק לז,"האחים כינו את יוסף: ""המפונק"""
bereshit37,בראשית פרק לז,בראשית פרק לז,"היו שלוש הצעות מה לעשות עם יוסף: להרוג אותו, להשליך אותו לבור, למכור אותו"
bereshit37,בראשית פרק לז,בראשית פרק לז,"ראובן הציע את ההצעה הראשונה , כי הוא לא היה יכול לראות יותר את יוסף"
bereshit37,בראשית פרק לז,בראשית פרק לז,יהודה הציע את הצעת המכירה
bereshit37,בראשית פרק לז,בראשית פרק לז,לראובן היתה כוונה להוציא את יוסף מהבור ולהחזירו הביתה לאביו
bereshit37,בראשית פרק לז,בראשית פרק לז,האחים ראו אורחת ישמעאלים באה מהגלבוע
bereshit37,בראשית פרק לז,בראשית פרק לז,סוחרים מדיינים היו הראשונים לקבל את יוסף
bereshit37,בראשית פרק לז,בראשית פרק לז,"כתונת הפסים מלאת דם, היתה ההוכחה שיוסף נטרף"
bereshit37,בראשית פרק לז,בראשית פרק לז,יעקב התאבל על מות יוסף הרבה זמן בלי לקבל נחמה
bereshit37,בראשית פרק לז,בראשית פרק לז,במצרים קנה את יוסף שר המשקים
melahim1-10,,,מלכת שבא הגיעה כדי להתחתן עם שלמה
melahim1-10,,,מלכת שבא הגיעה עם הרבה מאוד גמלים שהביאו עמם בשמים וזהב...
melahim1-10,,,מלכת שבא ראתה את חכמתו הגדולה של שלמה
melahim1-10,,,מלכת שבא ראתה את הפאר שבארמון שלמה
melahim1-10,,,מלכת שבא אומרת לשלמה. שבארצה היא שמעה עד כמה הוא לא חכם
melahim1-10,,,מלכת שבא אומרת לשלמה שהיא לא האמינה לשמועות שהגיעו אליה עליו
melahim1-10,,,עכשיו מתברר מה שהגידו לה לא היה  אפילו חצי מהאמת על שלמה
melahim1-10,,,מלכת שבא מברכת את ה' שהושיב את שלמה על כסא ישראל
melahim1-10,,,"זה ששלמה יושב על כסא מלכות ישראל, אומר שה' לא אוהב את ישראל"
melahim1-10,,,"מלכת שבא נתנה לשלמה 120 ככר זהב, הרבה בשמים ואבנים יקרות"
melahim1-10,,,אניות חירם הביאו זהב מאופיר
melahim1-10,,,מעצי אלמגים עשה שלמה כלי מלחמה
melahim1-10,,,ההכנסה של שלמה בשנה אחת היתה 666 ככרי זהב
melahim1-10,,,שלמה עשה מהזהב מגינים מזהב
melahim1-10,,,שלמה עשה כסא מלכות גדול מצופה זהב
melahim1-10,,,היו 12 אריות עומדים על 6 מדרגות הכסא
melahim1-10,,,אניות שלמה וחירם היו עושות סבב של 3 שנים. היו מביאים בהם כסף זהב וחיות  כמו קופים ותוכים
melahim1-10,,,הרבה מאוד היו באים לשמוע את חכמת שלמה
melahim1-10,,,שלמה בנה ערי רכב מיוחדות כי היו לו 1400 רכב ו 20 אלף פרשים
melahim1-10,,,בימי שלמה הכסף היה מרובה וזול כמו האבנים
yehoshua-7,,,לֹא אוֹסִיף לִהְיוֹת עִמָּכֶם אִם לֹא תַשְׁמִידוּ הַחֵרֶם מִקִּרְבְּכֶם:
yehoshua-7,,,מָה אֹמַר אַחֲרֵי אֲשֶׁר הָפַךְ יִשְׂרָאֵל עֹרֶף לִפְנֵי אֹיְבָיו
yehoshua-7,,,קֻם לָךְ לָמָּה זֶּה אַתָּה נֹפֵל עַל פָּנֶיךָ
yehoshua-7,,,עֲלוּ וְרַגְּלוּ אֶת הָאָרֶץ וַיַּעֲלוּ הָאֲנָשִׁים וַיְרַגְּלוּ אֶת הָעָי
yehoshua-7,,,לָמָה הֵעֲבַרְתָּ הַעֲבִיר אֶת הָעָם הַזֶּה אֶת הַיַּרְדֵּן לָתֵת אֹתָנוּ בְּיַד הָאֱמֹרִי לְהַאֲבִידֵנוּ
yehoshua-7,,,בְּנִי שִׂים נָא כָבוֹד לַה’ אֱלֹהֵי יִשְׂרָאֵל וְתֶן לוֹ תוֹדָה וְהַגֶּד נָא לִי מֶה עָשִׂיתָ אַל תְּכַחֵד מִמֶּנִּי:
yehoshua-7,,,כְּאַלְפַּיִם אִישׁ אוֹ כִּשְׁלֹשֶׁת אֲלָפִים אִישׁ יַעֲלוּ וְיַכּוּ אֶת הָעָי אַל תְּיַגַּע שָׁמָּה אֶת כָּל הָעָם כִּי מְעַט הֵמָּה
yehoshua-7,,,אָמְנָה אָנֹכִי חָטָאתִי לַה’ אֱלֹהֵי יִשְׂרָאֵל וְכָזֹאת וְכָזֹאת עָשִׂיתִי:
yehoshua-7,,, וְיִשְׁמְעוּ הַכְּנַעֲנִי וְכֹל יֹשְׁבֵי הָאָרֶץ וְנָסַבּוּ עָלֵינוּ וְהִכְרִיתוּ אֶת שְׁמֵנוּ מִן הָאָרֶץ וּמַה תַּעֲשֵׂה לְשִׁמְךָ הַגָּדוֹל
yehoshua-7,,,קֻם קַדֵּשׁ אֶת הָעָם וְאָמַרְתָּ הִתְקַדְּשׁוּ לְמָחָר כִּי כֹה אָמַר ה’ אֱלֹהֵי יִשְׂרָאֵל חֵרֶם בְּקִרְבְּךָ יִשְׂרָאֵל לֹא תוּכַל לָקוּם לִפְנֵי אֹיְבֶיךָ עַד הֲסִירְכֶם הַחֵרֶם מִקִּרְבְּכֶם:
bereshit30_31,בוחן פרקים ל - לא בבראשית,בוחן פרקים ל - לא בבראשית,"לפי רש'י, רחל אמרה ליעקב כי היא נחשבת למתה בגלל עקרותה"
bereshit30_31,בוחן פרקים ל - לא בבראשית,בוחן פרקים ל - לא בבראשית,לפי רמב'ן רחל דרשה מיעקב שיתפלל עבורה אחרת היא תמות
bereshit30_31,בוחן פרקים ל - לא בבראשית,בוחן פרקים ל - לא בבראשית,"סיבת הכעס של יעקב על – פי רמבן, כי רחל נקטה בדרך הפחדה"
bereshit30_31,בוחן פרקים ל - לא בבראשית,בוחן פרקים ל - לא בבראשית,יעקב קיבל על עצמו את האשמה שאין לרחל ילד
bereshit30_31,בוחן פרקים ל - לא בבראשית,בוחן פרקים ל - לא בבראשית,"רחל הציעה את שפחתה זילפה ליעקב,  וולדה יהיה כאילו שלה"
bereshit30_31,בוחן פרקים ל - לא בבראשית,בוחן פרקים ל - לא בבראשית,"הסיבה שנאמר בלידת בני השפחות ""ותלד ליעקב"", לומר שבניהן נחשבים לבני יעקב, כמו בני לאה ורחל "
bereshit30_31,בוחן פרקים ל - לא בבראשית,בוחן פרקים ל - לא בבראשית,השפחות ילדו ליעקב חמישה בנים
bereshit30_31,בוחן פרקים ל - לא בבראשית,בוחן פרקים ל - לא בבראשית,"שמעון מצא דודאים בשדה, וכתוצאה נולד יששכר"
bereshit30_31,בוחן פרקים ל - לא בבראשית,בוחן פרקים ל - לא בבראשית,בנה השישי של לאה היה זבולון
bereshit30_31,בוחן פרקים ל - לא בבראשית,בוחן פרקים ל - לא בבראשית,ללאה נולדה בת בשם דינה
bereshit30_31,בוחן פרקים ל - לא בבראשית,בוחן פרקים ל - לא בבראשית,"רחל קראה לבנה בשם יוסף, כי ביקשה שה' יוסיף לה עוד בן"
bereshit30_31,בוחן פרקים ל - לא בבראשית,בוחן פרקים ל - לא בבראשית,יש קשר בין לידת יוסף לבין הודעת יעקב ללבן שהוא מתכונן לשוב הביתה
bereshit30_31,בוחן פרקים ל - לא בבראשית,בוחן פרקים ל - לא בבראשית,הברכה בבית לבן לא היתה בגלל יעקב
bereshit30_31,בוחן פרקים ל - לא בבראשית,בוחן פרקים ל - לא בבראשית,יעקב מבקש תשלום גדול עבור עבודתו רבת השנים
bereshit30_31,בוחן פרקים ל - לא בבראשית,בוחן פרקים ל - לא בבראשית,לבן ויעקב מסכימים שיעקב יקבל את הצאן שיוולד נקוד וטלוא בעיזים ושחום בכבשים
bereshit30_31,בוחן פרקים ל - לא בבראשית,בוחן פרקים ל - לא בבראשית,לבן לא דאג להרחיק את הצאן העקוד והטלוא בעיזים והכבשים החומות
bereshit30_31,בוחן פרקים ל - לא בבראשית,בוחן פרקים ל - לא בבראשית,לא היה פלא מיוחד בהמלטות של עדרי יעקב
bereshit30_31,בוחן פרקים ל - לא בבראשית,בוחן פרקים ל - לא בבראשית,מבצע ההמלטות של יעקב הפך אותו לאיש עשיר מאוד
bereshit30_31,בוחן פרקים ל - לא בבראשית,בוחן פרקים ל - לא בבראשית,יעקב שמע שבני לבן טוענים שהוא האיש שמגיע לו כל הרכוש הגדול
bereshit30_31,בוחן פרקים ל - לא בבראשית,בוחן פרקים ל - לא בבראשית,יעקב קרא לרחל וללאה אליו אל השדה כדי לשכנען להישאר בבית אביהן
bereshit30_31,בוחן פרקים ל - לא בבראשית,בוחן פרקים ל - לא בבראשית,יעקב מספר לנשותיו את הוראת ה' אליו לחזור לארצו
bereshit30_31,בוחן פרקים ל - לא בבראשית,בוחן פרקים ל - לא בבראשית,רחל ולאה מסכימות להישאר בבית אביהן
bereshit30_31,בוחן פרקים ל - לא בבראשית,בוחן פרקים ל - לא בבראשית,יעקב נפרד מלבן  ואז יצא לדרך
bereshit30_31,בוחן פרקים ל - לא בבראשית,בוחן פרקים ל - לא בבראשית,לבן רדף אחרי יעקב דרך שבעת ימים
bereshit30_31,בוחן פרקים ל - לא בבראשית,בוחן פרקים ל - לא בבראשית,ה' הזהיר את לבן לבל יפגע ביעקב
shoftim4,ב'ה			                      שופטים,                                         פרק ד 			שם________,עד לפרק זה למדנו על 4 שופטים
shoftim4,ב'ה			                      שופטים,                                         פרק ד 			שם________,עתניאל נלחם נגד כושן רשעתיים
shoftim4,ב'ה			                      שופטים,                                         פרק ד 			שם________,אהוד נלחם נגד עמון
shoftim4,ב'ה			                      שופטים,                                         פרק ד 			שם________,שמגר נלחם נגד פלישתים
shoftim4,ב'ה			                      שופטים,                                         פרק ד 			שם________,לפידות היה בעלה של דבורה
shoftim4,ב'ה			                      שופטים,                                         פרק ד 			שם________,דבורה היתה נביאה
shoftim4,ב'ה			                      שופטים,                                         פרק ד 			שם________,השיעבוד ליבין מלך כנען היה במשך 20 שנה שיעבוד קשה ביותר
shoftim4,ב'ה			                      שופטים,                                         פרק ד 			שם________,ברק בא אל דבורה בהצעה שהוא יצא לקרב מול צבא כנען שבהנהגת שר הצבא סיסרא
shoftim4,ב'ה			                      שופטים,                                         פרק ד 			שם________,"אבינועם היה אביו של ברק, עירו היתה קדש נפתלי"
shoftim4,ב'ה			                      שופטים,                                         פרק ד 			שם________,השבטים שנקראו ע'י ברק להר תבור היו נפתלי וזבולון
shoftim4,ב'ה			                      שופטים,                                         פרק ד 			שם________,לצבא כנען בפיקודו של סיסרא היה 900 רכב
shoftim4,ב'ה			                      שופטים,                                         פרק ד 			שם________,דבורה מבקשת להיצטרף למלחמת ברק בסיסרא
shoftim4,ב'ה			                      שופטים,                                         פרק ד 			שם________,""" אֶפֶס כִּי לֹא תִהְיֶה תִּפְאַרְתְּךָ עַל הַדֶּרֶךְ אֲשֶׁר אַתָּה הוֹלֵךְ כִּי בְיַד אִשָּׁה יִמְכֹּר יְדֹוָד אֶת סִיסְרָא"" אומר ברק לדבורה"
shoftim4,ב'ה			                      שופטים,                                         פרק ד 			שם________,לברק היה צבא של 20 אלף חיילים
shoftim4,ב'ה			                      שופטים,                                         פרק ד 			שם________,חבר הקיני היה מצאצאי יתרו
shoftim4,ב'ה			                      שופטים,                                         פרק ד 			שם________,""" קוּם כִּי זֶה הַיּוֹם אֲשֶׁר נָתַן יְדֹוָד אֶת סִיסְרָא בְּיָדֶךָ הֲלֹא יְדֹוָד יָצָא לְפָנֶיךָ"". אומרת דבורה לברק"
shoftim4,ב'ה			                      שופטים,                                         פרק ד 			שם________,הנצחון האלוקי על סיסרא וצבאו היה גדול מאוד
shoftim4,ב'ה			                      שופטים,                                         פרק ד 			שם________,"המילה ""ויהם"" פירושה: המהומה בצבא הכנעני היתה גדולה מאוד"
shoftim4,ב'ה			                      שופטים,                                         פרק ד 			שם________,סיסרא ברח  אל  אוהל יעל אשת חבר הקיני
shoftim4,ב'ה			                      שופטים,                                         פרק ד 			שם________,"יעל הזמינה את סיסרא להיכנס לאוהל , כיסתה אותו בשמיכה"
shoftim4,ב'ה			                      שופטים,                                         פרק ד 			שם________,סיסרא ביקש חלב וקיבל מים
shoftim4,ב'ה			                      שופטים,                                         פרק ד 			שם________,סיסרא הישן נהרג ע'י יעל
shoftim4,ב'ה			                      שופטים,                                         פרק ד 			שם________,יעל יצאה לקראת ברק הרודף והראתה לו את סיסרא המת
shoftim4,ב'ה			                      שופטים,                                         פרק ד 			שם________,אחרי קרב זה נכנע יבין מל כנען בפני ישראל
shoftim4,ב'ה			                      שופטים,                                         פרק ד 			שם________,שתי נשים בפרקנו  קבעו גורל: דבורה ויעל
shoftim5, ב'ה			                      שופטים,                                         פרק ה 			שם________,עד לפרק זה למדנו על 4 משעבדים
shoftim5, ב'ה			                      שופטים,                                         פרק ה 			שם________,המלחמה נגד כושן רשעתיים נעשתה ע'י עתניאל
shoftim5, ב'ה			                      שופטים,                                         פרק ה 			שם________,המלחמה נגד עגלון נעשתה ע'י שמגר בן ענת
shoftim5, ב'ה			                      שופטים,                                         פרק ה 			שם________,המלחמה נגד פלישתים נעשתה ע'י אהוד בן גרא
shoftim5, ב'ה			                      שופטים,                                         פרק ה 			שם________,המלחמה נגד סיסרא נעשתה ע'י ברק ודבורה
shoftim5, ב'ה			                      שופטים,                                         פרק ה 			שם________,"בשירתה, דבורה משבחת את כח ההתנדבות בעם ישראל"
shoftim5, ב'ה			                      שופטים,                                         פרק ה 			שם________,בשירה יש איזכור למעמד הר סיני
shoftim5, ב'ה			                      שופטים,                                         פרק ה 			שם________,בשירה מתואר הפחד שהיה לישראל כתוצאה מהשיעבוד
shoftim5, ב'ה			                      שופטים,                                         פרק ה 			שם________,אנשים שמחו ללכת גלויים בדרכים ראשיות
shoftim5, ב'ה			                      שופטים,                                         פרק ה 			שם________,בני ישראל מעודף בטחון עצמי חיו בערים פרוזות (ללא חומות)
shoftim5, ב'ה			                      שופטים,                                         פרק ה 			שם________,""" רֹכְבֵי אֲתֹנוֹת צְחֹרוֹת יֹשְׁבֵי עַל מִדִּין"",  הכוונה במשפט זה לשופטי ישראל"
shoftim5, ב'ה			                      שופטים,                                         פרק ה 			שם________,""" מִקּוֹל מְחַצְצִים בֵּין מַשְׁאַבִּים"", פירושו: מתנדבי ישראל התארגנו ליחידות "
shoftim5, ב'ה			                      שופטים,                                         פרק ה 			שם________,"דבורה מציינת בשירתה שבטים אחדים שנחלצו לקרב מול כנען: אפרים, בנימין, מנשה, זבולון, יששכר"
shoftim5, ב'ה			                      שופטים,                                         פרק ה 			שם________,"דבורה מציינת בשירתה מספר שבטים שלא יצאו להילחם במשעבד: אשר, דן ,ראובן"
shoftim5, ב'ה			                      שופטים,                                         פרק ה 			שם________,דבורה כועסת על בני מרוז שלא יצאו לסייע
shoftim5, ב'ה			                      שופטים,                                         פרק ה 			שם________,בשירתה מברכת דבורה את יעל
shoftim5, ב'ה			                      שופטים,                                         פרק ה 			שם________,דבורה לא מתארת את דרך מותו של סיסרא
shoftim5, ב'ה			                      שופטים,                                         פרק ה 			שם________,"אמו של סיסרא המתינה לבנה בהשקיפה דרך חלון קטן, כי לא הבינה מדוע הוא מתעכב"
shoftim5, ב'ה			                      שופטים,                                         פרק ה 			שם________,"החכמות שבשרותיה מסבירות את העיכוב בנצחון הגדול של סיסרא על צבא ברק, ואיסוף השלל"
shoftim5, ב'ה			                      שופטים,                                         פרק ה 			שם________,"דבורה מסיימת שירתה , בהמשילה את עובדי ה' ואוהביו, כמו אור השמש  ההולך ומתגבר"
shmuela20_21,שמואל א',"פרקים כ, כא","דוד אומר ליונתן:""הִנֵּה לֹא  יַעֲשֶׂה אָבִי דָּבָר גָּדוֹל אוֹ דָּבָר קָטֹן וְלֹא יִגְלֶה אֶת אָזְנִי וּמַדּוּעַ יַסְתִּיר אָבִי מִמֶּנִּי אֶת הַדָּבָר הַזֶּה אֵין זֹאת"":"
shmuela20_21,שמואל א',"פרקים כ, כא",דוד מציע ליהונתן שהוא דוד יסתתר ביום ראש החודש
shmuela20_21,שמואל א',"פרקים כ, כא",יהונתן אינו מתחייב לספר לדוד כל מה שיאמר אביו שאול
shmuela20_21,שמואל א',"פרקים כ, כא",דוד ויהונתן כורתים ברית 
shmuela20_21,שמואל א',"פרקים כ, כא","יהונתן מציע לדוד סימנים שיבטאו את רצונו של שאול ביחס לדוד, אם לא יוכלו להיפגש לאחר סעודת ראש חודש"
shmuela20_21,שמואל א',"פרקים כ, כא",ראש החודש בפרקנו היה שלושה ימים
shmuela20_21,שמואל א',"פרקים כ, כא",יהונתן אומר לשאול שהוא לא אישר לדוד ללכת לבית לחם לחוג עם משפחתו את ראש החודש
shmuela20_21,שמואל א',"פרקים כ, כא",שאול בכעסו ניסה לפגוע ביהונתן עם חניתו
shmuela20_21,שמואל א',"פרקים כ, כא",יהונתן עזב את שולחן הסעודה בכעס
shmuela20_21,שמואל א',"פרקים כ, כא",יהונתן חיכה 5 ימים עד שהגיע למיפגש הסודי עם דוד
shmuela20_21,שמואל א',"פרקים כ, כא","דוד קורא אחרי הנער: "" הֲלוֹא הַחֵצִי מִמְּךָ וָהָלְאָה"""
shmuela20_21,שמואל א',"פרקים כ, כא","הסימנים שעשה יהונתן עם נערו, הבהירו לדוד, שעל דוד לברוח"
shmuela20_21,שמואל א',"פרקים כ, כא","יהונתן נפרד מדוד : "" אֲשֶׁר נִשְׁבַּעְנוּ שְׁנֵינוּ אֲנַחְנוּ בְּשֵׁם ה' לֵאמֹר ה' יִהְיֶה בֵּינִי וּבֵינֶךָ וּבֵין זַרְעִי וּבֵין זַרְעֲךָ עַד עוֹלָם"": "
shmuela20_21,שמואל א',"פרקים כ, כא","אחרי הפרידה מיהונתן , דוד מגיע לעיר נוב"
shmuela20_21,שמואל א',"פרקים כ, כא","אחימלך היה כהן נוב, ומקבל את דוד בכבוד רב אחימלך ממלא כל בקשה של דוד ביודעו שהוא מפקד בצבא שאול וחתן המלך"
shmuela20_21,שמואל א',"פרקים כ, כא","דוד מקבל מאחימלך: לחם קודש , את חרב גלית וכבש"
shmuela20_21,שמואל א',"פרקים כ, כא",את מעשי אחימלך ודוד רואה דואג האדומי שהיה אביר הרועים אשר לשאול
shmuela20_21,שמואל א',"פרקים כ, כא",מהעיר נוב בורח דוד לעיר גת שהיא עיר צורית
shmuela20_21,שמואל א',"פרקים כ, כא","דוד מבין שהוא בסכנה, כי אכיש מלך גת מבקש להורגו."
shmuela20_21,שמואל א',"פרקים כ, כא",דוד מתחפש לליצן מצחיק את תושבי גת וכך מצליח לברוח מהעיר
shoftim6_7, ב'ה			                      שופטים                                 שם________,"                                         6       פרקים ו , ז פרקי גדעון (חזרה) 	     		",גדעון היה משבט יהודה
shoftim6_7, ב'ה			                      שופטים                                 שם________,"                                         6       פרקים ו , ז פרקי גדעון (חזרה) 	     		",אל מדין הצטרפו עמלק ובני קדם כדי לשעבד את ישראל
shoftim6_7, ב'ה			                      שופטים                                 שם________,"                                         6       פרקים ו , ז פרקי גדעון (חזרה) 	     		","""איש נביא"" , לא הטיף מוסר לישראל"
shoftim6_7, ב'ה			                      שופטים                                 שם________,"                                         6       פרקים ו , ז פרקי גדעון (חזרה) 	     		",בגת דורכים ענבים
shoftim6_7, ב'ה			                      שופטים                                 שם________,"                                         6       פרקים ו , ז פרקי גדעון (חזרה) 	     		","""ה' עִמְּךָ גִּבּוֹר הֶחָיִל "" , אומר ה' לגדעון"
shoftim6_7, ב'ה			                      שופטים                                 שם________,"                                         6       פרקים ו , ז פרקי גדעון (חזרה) 	     		",גדעון מאוד שמח על התפקיד שהוצע לו  להושיע את ישראל
shoftim6_7, ב'ה			                      שופטים                                 שם________,"                                         6       פרקים ו , ז פרקי גדעון (חזרה) 	     		",גדעון הגיש מנחה והמלאך העלה אש מהצור שאכלה את מנחתו
shoftim6_7, ב'ה			                      שופטים                                 שם________,"                                         6       פרקים ו , ז פרקי גדעון (חזרה) 	     		","אחרי היעלמות המלאך, גדעון בנה מזבח לה' וקרא לו: ""מלחמה"""
shoftim6_7, ב'ה			                      שופטים                                 שם________,"                                         6       פרקים ו , ז פרקי גדעון (חזרה) 	     		","""  וּבָנִיתָ מִזְבֵּחַ לה’ אֱלֹהֶיךָ עַל רֹאשׁ הַמָּעוֹז הַזֶּה בַּמַּעֲרָכָה  "", אומר ה' לגדעון "
shoftim6_7, ב'ה			                      שופטים                                 שם________,"                                         6       פרקים ו , ז פרקי גדעון (חזרה) 	     		","גדעון הרס את מזבח הבעל והאשירה ביום, כדי שכולם יראו"
shoftim6_7, ב'ה			                      שופטים                                 שם________,"                                         6       פרקים ו , ז פרקי גדעון (חזרה) 	     		","יואש אביו של גדעון, הציל  את בנו מידי אנשי עפרה"
shoftim6_7, ב'ה			                      שופטים                                 שם________,"                                         6       פרקים ו , ז פרקי גדעון (חזרה) 	     		","שמו של גדעון שונה ל: ירובעל"""
shoftim6_7, ב'ה			                      שופטים                                 שם________,"                                         6       פרקים ו , ז פרקי גדעון (חזרה) 	     		","מ 4 שבטים הצטרפו אל גדעון למלחמה במדיינים: מנשה, אשר, זבולון ונפתלי"
shoftim6_7, ב'ה			                      שופטים                                 שם________,"                                         6       פרקים ו , ז פרקי גדעון (חזרה) 	     		","""אַל יִחַר אַפְּךָ בִּי וַאֲדַבְּרָה אַךְ הַפָּעַם"" אומר יואש אביו של גדעון "
shoftim6_7, ב'ה			                      שופטים                                 שם________,"                                         6       פרקים ו , ז פרקי גדעון (חזרה) 	     		","גדעון ביקש אות מה' שהוא איתו, אות כפול  באמצעות גיזת צמר וטל"
shoftim6_7, ב'ה			                      שופטים                                 שם________,"                                         6       פרקים ו , ז פרקי גדעון (חזרה) 	     		",גדעון חנה בגבעת המורה והמדיינים על עין חרוד
shoftim6_7, ב'ה			                      שופטים                                 שם________,"                                         6       פרקים ו , ז פרקי גדעון (חזרה) 	     		","כשגדעון הכריז: ""מי ירא וחרד"" , 22 אלף עזבוהו"
shoftim6_7, ב'ה			                      שופטים                                 שם________,"                                         6       פרקים ו , ז פרקי גדעון (חזרה) 	     		",""" כֹּל אֲשֶׁר יָלֹק בִּלְשׁוֹנוֹ מִן הַמַּיִם כַּאֲשֶׁר יָלֹק הַכֶּלֶב תַּצִּיג אוֹתוֹ לְבָד"" אומר גדעון לפורה נערו"
shoftim6_7, ב'ה			                      שופטים                                 שם________,"                                         6       פרקים ו , ז פרקי גדעון (חזרה) 	     		","בבדיקה של המים והליקוק, נשרו כ – 9700 איש"
shoftim6_7, ב'ה			                      שופטים                                 שם________,"                                         6       פרקים ו , ז פרקי גדעון (חזרה) 	     		","ה' מציע לגדעון לרדת אל מחנה מדיין, לשמוע מה מדברים שם וכך יתחזק"
shoftim6_7, ב'ה			                      שופטים                                 שם________,"                                         6       פרקים ו , ז פרקי גדעון (חזרה) 	     		",""" נָתַן הָאֱלֹהִים בְּיָדוֹ אֶת מִדְיָן וְאֶת כָּל הַמַּחֲנֶה"" אומר אחד לשני במחנה מדיין"
shoftim6_7, ב'ה			                      שופטים                                 שם________,"                                         6       פרקים ו , ז פרקי גדעון (חזרה) 	     		",300 לוחמי גדעון הצטיידו בחרבות ארוכות וקשתות שיורות למרחק גדול
shoftim6_7, ב'ה			                      שופטים                                 שם________,"                                         6       פרקים ו , ז פרקי גדעון (חזרה) 	     		",""" וַיִּקְרְאוּ חֶרֶב לַה' וּלְגִדְעוֹן"", קראו לוחמי גדעון "
shoftim6_7, ב'ה			                      שופטים                                 שם________,"                                         6       פרקים ו , ז פרקי גדעון (חזרה) 	     		",גדעון שלח לשבט אפרים שליחים כדי שילכדו את מעברי המים ולא יאפשרו למדיינים לעבור את הירדן בבריחתם
shoftim6_7, ב'ה			                      שופטים                                 שם________,"                                         6       פרקים ו , ז פרקי גדעון (חזרה) 	     		",בני אפרים לכדו והרגו את שני שרי צבא מדיין: עורב וזאב
bereshit35,בראשית פרק לה,בראשית פרק לה,יעקב נאלץ לעזוב את שכם לאחר מעשה הנקמה של האחים
bereshit35,בראשית פרק לה,בראשית פרק לה,יעקב מחליט מעצמו להגיע לבית אל
bereshit35,בראשית פרק לה,בראשית פרק לה,"רש'י סבר: ""אלהי הנכר"" שהיו בידי בני המשפחה, משלל שכם"
bereshit35,בראשית פרק לה,בראשית פרק לה,"לא רדפו אחרי יעקב וביתו, כי שמחו על חיסול שכם"
bereshit35,בראשית פרק לה,בראשית פרק לה,יעקב שינה שם העיר בית אל ללוז 
bereshit35,בראשית פרק לה,בראשית פרק לה,"על שינוי שמה של בית אל , אנחנו קוראים גם בספר שופטים פרק א'"
bereshit35,בראשית פרק לה,בראשית פרק לה,המקום שנקרא אלון בכות בעקבות מותה של דבורה מינקת רבקה
bereshit35,בראשית פרק לה,בראשית פרק לה,פעמיים התבשר יעקב על שינוי שמו לישראל
bereshit35,בראשית פרק לה,בראשית פרק לה,שתי הבטחות נותן ה' ליעקב בהתגלות בפרקנו: זרע וארץ
bereshit35,בראשית פרק לה,בראשית פרק לה,רחל מתה בשכם
bereshit35,בראשית פרק לה,בראשית פרק לה,"""ותקש בלידתה"" פירושו: לידתה היתה קשה וכתוצאה מזה מתה"
